Customer ID,total_purchase,purchase_frequency,unique_categories,avg_age,churn,cluster
32428,11975,3,2,56.0,0,3
32429,9184,5,3,36.0,1,2
32430,22203,8,4,65.0,0,1
32431,22925,7,3,63.0,1,2
32432,11376,4,3,65.0,0,0
32433,10181,6,3,54.0,1,2
32434,22060,7,4,38.0,1,2
32435,31236,8,4,48.0,0,1
32436,21229,7,3,61.0,1,2
32437,18804,7,3,35.0,0,1
32438,10069,5,3,34.0,0,0
32439,7999,5,3,54.0,0,0
32440,7064,3,3,52.0,0,0
32441,4012,1,1,47.0,1,3
32442,12053,5,3,19.0,0,0
32444,16746,6,4,62.0,0,0
32445,21454,8,4,42.0,0,1
32446,4313,2,2,36.0,0,3
32447,22771,10,4,59.0,0,1
32448,17062,6,3,33.0,0,0
32449,4120,2,1,21.0,0,3
32450,15349,6,4,67.0,0,0
32451,21665,6,3,36.0,0,0
32452,4810,3,2,45.0,0,3
32453,16655,5,3,53.0,1,2
32454,14878,6,2,61.0,0,0
32455,5666,2,1,24.0,0,3
32456,28125,7,3,46.0,0,1
32457,20886,6,3,35.0,0,0
32458,10269,5,3,53.0,1,2
32459,19209,5,2,27.0,0,0
32460,18857,7,3,70.0,1,2
32461,11403,3,2,61.0,0,3
32462,13181,3,2,63.0,1,2
32463,11445,4,3,53.0,0,0
32464,17106,6,2,42.0,0,0
32465,12579,5,3,50.0,1,2
32466,14139,4,2,69.0,1,2
32467,20731,7,3,27.0,1,2
32468,11825,5,4,41.0,0,0
32469,3524,3,2,31.0,0,3
32470,16935,7,4,48.0,0,1
32471,18809,7,3,40.0,1,2
32472,14652,5,3,26.0,0,0
32473,9579,4,3,60.0,0,0
32474,21962,8,4,29.0,0,1
32475,10203,4,3,36.0,1,2
32476,7952,5,3,55.0,0,0
32477,9397,3,2,37.0,0,3
32478,15439,6,3,23.0,0,0
32479,5251,3,2,44.0,0,3
32480,15232,5,3,53.0,0,0
32481,7440,2,1,52.0,0,3
32482,8245,3,3,27.0,0,0
32483,10496,3,3,50.0,0,0
32485,5911,2,2,62.0,1,2
32486,14419,5,3,52.0,1,2
32487,7464,5,4,62.0,0,0
32488,12899,5,3,53.0,0,0
32489,13151,5,3,18.0,0,0
32490,3632,1,1,69.0,0,3
32491,18536,6,3,59.0,0,0
32492,1465,1,1,39.0,0,3
32493,18441,7,3,26.0,0,0
32494,7751,2,1,41.0,0,3
32495,25086,9,4,50.0,0,1
32496,17758,7,4,52.0,0,1
32497,22050,10,3,19.0,0,1
32498,4192,3,2,21.0,0,3
32499,14395,6,3,64.0,0,0
32500,9700,3,1,37.0,0,3
32501,13436,5,4,55.0,0,0
32502,8967,3,2,58.0,0,3
32503,7956,3,2,51.0,0,3
32504,14851,5,2,62.0,0,0
32505,23742,8,4,39.0,0,1
32506,9289,6,4,18.0,1,2
32507,5110,3,3,62.0,1,2
32508,16770,6,3,50.0,0,0
32509,17296,6,3,68.0,1,2
32510,22614,7,3,52.0,0,1
32511,8802,4,3,33.0,0,0
32512,13294,6,4,61.0,0,0
32513,14883,4,4,52.0,0,0
32514,8994,2,2,29.0,0,3
32515,5666,2,2,45.0,1,2
32516,16919,6,4,64.0,0,1
32517,5353,2,2,70.0,0,3
32518,19681,8,4,44.0,0,1
32519,16200,4,2,44.0,1,2
32520,33664,11,4,25.0,0,1
32521,8572,4,3,55.0,0,0
32522,15484,4,3,33.0,0,0
32523,6945,2,2,24.0,1,2
32524,16384,5,2,58.0,1,2
32525,3189,1,1,63.0,1,3
32526,9838,5,3,58.0,0,0
32527,8716,2,2,47.0,1,2
32528,12131,4,3,49.0,0,0
32529,19873,6,4,41.0,0,1
32530,8791,2,2,41.0,0,3
32531,23801,9,4,19.0,1,1
32532,11668,5,3,68.0,0,0
32533,18430,5,2,57.0,1,2
32534,2456,2,2,43.0,0,3
32535,11257,4,3,41.0,0,0
32536,20669,7,3,18.0,0,1
32537,16326,5,3,37.0,0,0
32538,31149,10,3,28.0,0,1
32539,9920,5,3,30.0,0,0
32540,13703,4,3,46.0,0,0
32541,10858,5,3,55.0,0,0
32542,18070,6,3,56.0,0,0
32543,14886,5,4,49.0,0,0
32544,11577,5,2,41.0,0,3
32545,9092,5,3,28.0,0,0
32546,13497,3,2,47.0,0,3
32547,10802,4,2,36.0,0,3
32548,12033,4,3,66.0,1,2
32549,9638,3,2,70.0,0,3
32550,13278,6,3,40.0,1,2
32551,5485,3,3,19.0,0,0
32552,21671,8,4,55.0,0,1
32553,3451,2,2,19.0,0,3
32554,14242,5,3,58.0,1,2
32555,14697,5,3,37.0,0,0
32556,5767,3,2,67.0,0,3
32557,11517,4,3,23.0,0,0
32558,18721,6,4,44.0,0,1
32559,15461,7,3,24.0,1,2
32560,12511,5,4,39.0,0,0
32561,3312,3,1,35.0,0,3
32563,15380,4,3,59.0,0,0
32564,24126,8,3,49.0,0,1
32565,23068,7,3,58.0,0,1
32566,13608,4,2,58.0,0,3
32567,12634,3,2,70.0,0,3
32568,20307,6,3,68.0,0,1
32569,8308,2,2,56.0,0,3
32570,9685,4,2,32.0,0,3
32571,15222,9,4,35.0,1,2
32572,7321,5,3,33.0,0,0
32573,1260,1,1,23.0,0,3
32574,12256,5,3,62.0,0,0
32575,8471,5,3,59.0,0,0
32576,11478,5,3,59.0,0,0
32577,7887,4,3,22.0,1,2
32578,25766,10,3,41.0,0,1
32579,8499,3,2,40.0,0,3
32580,15166,5,2,40.0,0,0
32581,4952,4,3,63.0,0,0
32582,14485,4,2,64.0,0,3
32583,21707,8,4,28.0,0,1
32584,8906,4,2,39.0,0,3
32585,10779,3,2,35.0,0,3
32586,24352,8,3,43.0,0,1
32587,11877,4,2,51.0,0,3
32588,18287,9,3,28.0,0,1
32589,12368,4,3,34.0,1,2
32590,25832,6,3,22.0,0,1
32591,4697,2,2,30.0,0,3
32592,10584,5,3,35.0,0,0
32593,20611,8,4,31.0,0,1
32594,14170,5,3,70.0,0,0
32595,7388,2,1,68.0,0,3
32596,4420,4,2,20.0,0,3
32597,15203,4,2,54.0,0,3
32598,20812,8,4,47.0,0,1
32599,11918,3,2,36.0,0,3
32600,6693,2,1,67.0,1,3
32601,9612,4,2,62.0,0,3
32602,13386,5,2,27.0,0,0
32603,13219,6,3,34.0,0,0
32604,22017,7,4,20.0,0,1
32605,10609,5,3,44.0,0,0
32606,11453,8,4,24.0,0,0
32607,16839,5,3,32.0,0,0
32608,21240,10,4,21.0,0,1
32609,11171,5,3,46.0,1,2
32610,5136,4,3,37.0,0,0
32611,4355,2,2,21.0,0,3
32612,18458,8,4,63.0,0,1
32613,6284,2,1,63.0,0,3
32614,2888,1,1,21.0,0,3
32615,21773,7,3,66.0,0,1
32616,7268,4,2,25.0,0,3
32617,11622,5,3,48.0,0,0
32618,13688,5,3,52.0,0,0
32619,5156,1,1,61.0,1,3
32620,22566,7,4,32.0,0,1
32621,12860,5,3,48.0,0,0
32622,12534,4,4,39.0,1,2
32623,17950,5,3,63.0,0,0
32624,21882,6,3,55.0,0,1
32625,16814,5,3,54.0,0,0
32626,23690,7,2,65.0,0,1
32627,13780,5,2,67.0,0,0
32628,10633,6,2,54.0,0,0
32629,7372,2,2,22.0,0,3
32630,15905,5,3,44.0,1,2
32631,7327,3,3,34.0,0,0
32632,14408,5,2,34.0,0,0
32633,8181,6,4,54.0,0,0
32634,13951,6,3,36.0,1,2
32635,31878,10,4,55.0,0,1
32636,3845,2,2,23.0,0,3
32637,19791,8,3,57.0,0,1
32638,4170,2,1,32.0,0,3
32639,7979,4,4,26.0,0,0
32640,18099,5,3,47.0,0,0
32641,25793,9,4,33.0,0,1
32642,17320,6,2,53.0,0,0
32643,14142,5,4,25.0,0,0
32644,8367,3,2,67.0,0,3
32645,6415,2,2,34.0,0,3
32646,7961,3,2,39.0,0,3
32647,1174,1,1,48.0,0,3
32648,3097,1,1,35.0,0,3
32649,10375,3,2,19.0,0,3
32650,10567,5,3,69.0,1,2
32651,12581,5,3,33.0,0,0
32652,16118,6,3,32.0,1,2
32653,13536,4,3,64.0,0,0
32654,4946,2,2,59.0,0,3
32655,11057,5,3,22.0,0,0
32656,15991,6,3,35.0,0,0
32657,7333,3,2,37.0,0,3
32658,13555,4,3,70.0,0,0
32659,12155,4,3,67.0,0,0
32660,25097,6,2,45.0,0,1
32661,13608,5,3,42.0,0,0
32662,15718,6,4,36.0,0,0
32663,32212,9,4,42.0,0,1
32664,3264,3,2,48.0,1,2
32665,6656,2,2,38.0,0,3
32666,17237,6,4,68.0,0,1
32667,14539,5,4,33.0,0,0
32668,15291,6,3,63.0,0,0
32669,18473,7,4,63.0,0,1
32670,18181,6,3,65.0,0,0
32671,9751,4,2,21.0,0,3
32672,5752,5,3,46.0,0,0
32673,6393,4,4,30.0,0,0
32674,12561,5,3,21.0,1,2
32675,22081,8,4,41.0,0,1
32676,17927,5,3,70.0,0,0
32677,15013,4,2,54.0,0,3
32678,27140,7,2,52.0,0,1
32679,18429,8,4,36.0,0,1
32680,15314,5,3,44.0,1,2
32681,15097,5,4,41.0,0,0
32682,31499,9,3,58.0,0,1
32683,15797,6,3,31.0,0,0
32684,7330,3,2,50.0,0,3
32685,13080,3,2,59.0,0,3
32686,18801,8,4,42.0,0,1
32687,4172,1,1,45.0,1,3
32688,12522,3,2,41.0,0,3
32689,7084,3,2,64.0,0,3
32690,7626,5,3,18.0,0,0
32691,8658,5,3,29.0,1,2
32692,3101,1,1,20.0,0,3
32693,11518,3,3,61.0,0,0
32694,10285,3,2,34.0,0,3
32695,12748,3,2,43.0,0,3
32696,7329,3,2,19.0,0,3
32697,13848,5,3,50.0,0,0
32698,7863,2,1,20.0,1,3
32699,6201,3,3,46.0,1,2
32700,24473,8,3,29.0,0,1
32701,13376,6,4,57.0,1,2
32702,12196,5,4,23.0,0,0
32703,20716,7,4,44.0,0,1
32704,18200,6,3,31.0,0,0
32705,17623,7,3,62.0,0,1
32706,10992,5,3,68.0,0,0
32707,2049,3,2,45.0,0,3
32708,22066,6,3,66.0,0,1
32709,4112,2,2,47.0,0,3
32710,2817,1,1,57.0,0,3
32711,15789,5,2,51.0,0,0
32712,19823,6,4,45.0,0,1
32713,17192,6,4,32.0,0,0
32714,20747,8,3,37.0,0,1
32715,25002,9,4,66.0,0,1
32716,11853,3,2,33.0,0,3
32717,4736,2,2,65.0,0,3
32718,30968,11,4,44.0,0,1
32719,21025,6,3,63.0,0,1
32720,17514,6,3,59.0,0,0
32721,13917,7,4,30.0,0,0
32722,12049,4,3,59.0,0,0
32723,5508,3,2,57.0,0,3
32724,14179,4,3,18.0,0,0
32725,24935,8,3,18.0,0,1
32726,12573,4,2,47.0,0,3
32727,15738,6,3,19.0,0,0
32728,12111,6,4,58.0,0,0
32729,8241,2,2,41.0,0,3
32730,4165,1,1,53.0,0,3
32731,15436,5,3,64.0,0,0
32732,28556,8,2,55.0,0,1
32733,23358,8,3,57.0,0,1
32734,5993,3,3,57.0,1,2
32735,19862,7,3,52.0,0,1
32736,11777,5,3,60.0,1,2
32737,15434,7,4,41.0,1,2
32738,16562,6,4,39.0,0,0
32739,8908,2,2,19.0,0,3
32740,15050,5,2,45.0,0,0
32741,20959,6,4,32.0,0,1
32742,24857,7,4,40.0,1,2
32743,8822,4,3,31.0,0,0
32744,9101,4,2,31.0,0,3
32745,15460,5,3,54.0,0,0
32746,5586,2,2,21.0,0,3
32747,25945,9,3,59.0,0,1
32748,5090,2,2,51.0,0,3
32749,17151,5,3,32.0,0,0
32750,24826,8,3,56.0,0,1
32751,10309,3,3,64.0,1,2
32752,10981,5,3,46.0,0,0
32753,4728,2,2,66.0,0,3
32754,11014,4,3,21.0,0,0
32755,14861,5,3,40.0,0,0
32756,21325,6,2,25.0,0,0
32757,2772,2,1,38.0,0,3
32758,6794,2,2,28.0,0,3
32759,20409,7,3,47.0,1,2
32760,13591,5,3,61.0,0,0
32761,19325,6,3,28.0,0,0
32762,15050,5,3,51.0,1,2
32763,12967,5,3,69.0,0,0
32764,5471,2,2,34.0,1,2
32765,22057,7,3,20.0,0,1
32766,10567,4,2,51.0,0,3
32767,12466,5,2,25.0,1,2
32768,16578,5,3,47.0,0,0
32769,24246,6,3,69.0,1,2
32770,10800,5,3,19.0,0,0
32771,793,1,1,61.0,0,3
32772,13865,4,4,46.0,0,0
32773,7665,2,2,53.0,0,3
32774,17819,7,4,59.0,0,1
32775,16316,5,3,65.0,0,0
32776,21607,6,3,19.0,0,0
32777,8459,3,2,64.0,1,2
32778,11960,3,3,22.0,0,0
32779,23945,9,3,45.0,0,1
32780,9715,4,3,57.0,0,0
32781,8457,5,2,58.0,0,3
32782,21869,8,3,21.0,0,1
32783,10832,4,2,28.0,0,3
32784,2462,1,1,44.0,1,3
32785,18890,5,3,41.0,0,0
32786,3947,1,1,35.0,0,3
32787,21967,7,2,42.0,0,1
32788,24516,8,3,23.0,1,2
32789,10282,5,3,39.0,0,0
32790,7431,2,1,61.0,0,3
32791,12890,4,3,18.0,0,0
32792,5147,2,1,53.0,0,3
32793,8293,5,3,21.0,0,0
32794,5929,2,2,70.0,0,3
32795,5827,4,2,24.0,0,3
32796,17518,7,4,50.0,0,1
32797,18843,8,4,61.0,0,1
32798,32052,10,4,24.0,0,1
32799,9584,5,3,31.0,0,0
32800,12564,3,3,35.0,0,0
32801,23568,8,3,55.0,0,1
32802,14441,5,4,58.0,0,0
32803,1501,1,1,34.0,1,3
32804,23073,6,4,51.0,0,1
32805,8556,2,2,53.0,1,2
32806,5956,3,2,55.0,0,3
32807,23976,10,4,21.0,0,1
32808,20140,6,3,58.0,0,0
32809,25790,9,4,69.0,0,1
32810,26124,9,3,50.0,0,1
32811,21008,10,3,47.0,0,1
32812,12974,6,4,68.0,0,0
32813,12053,5,4,51.0,0,0
32814,6268,3,3,70.0,0,3
32815,13290,4,4,22.0,0,0
32816,25243,9,4,45.0,1,1
32817,15586,7,3,60.0,0,0
32818,12007,6,3,61.0,0,0
32819,16786,9,4,47.0,0,1
32820,8064,3,3,58.0,0,0
32821,9181,5,4,48.0,0,0
32822,25188,9,4,38.0,1,1
32823,10590,7,4,30.0,0,0
32824,28696,8,4,49.0,0,1
32825,7543,2,1,38.0,0,3
32826,19219,6,3,57.0,0,0
32827,8862,6,3,39.0,1,2
32828,23334,10,4,51.0,1,1
32829,20018,9,4,45.0,0,1
32830,16197,5,3,48.0,1,2
32831,10930,6,3,50.0,0,0
32832,6634,3,2,68.0,0,3
32833,8132,4,3,64.0,0,0
32834,20144,7,3,57.0,0,1
32835,7686,3,2,24.0,1,2
32836,23461,6,3,65.0,0,1
32837,8733,3,2,20.0,0,3
32838,19454,6,4,61.0,0,1
32839,25803,10,4,44.0,1,1
32840,16278,5,3,30.0,0,0
32841,8257,3,2,66.0,0,3
32842,2072,2,1,19.0,0,3
32843,20938,7,4,25.0,0,1
32844,22331,6,4,42.0,0,1
32845,14284,5,3,42.0,1,2
32846,6023,2,2,53.0,0,3
32847,11936,8,4,38.0,0,0
32848,13671,6,4,29.0,0,0
32849,3780,1,1,38.0,0,3
32850,16482,9,3,54.0,1,2
32851,25275,9,3,61.0,0,1
32852,11797,5,3,35.0,0,0
32853,12917,5,2,55.0,0,0
32854,18203,6,3,34.0,0,0
32855,1659,2,2,51.0,1,2
32856,5974,2,2,46.0,0,3
32857,3904,1,1,43.0,0,3
32858,12798,5,2,31.0,0,0
32859,10841,4,3,59.0,0,0
32860,7385,4,3,56.0,0,0
32861,6742,4,3,32.0,0,0
32862,11810,6,3,18.0,0,0
32863,6285,3,2,36.0,0,3
32864,39869,12,4,31.0,1,1
32865,3865,1,1,19.0,0,3
32866,27291,8,3,56.0,0,1
32867,20869,7,4,67.0,0,1
32868,5761,3,3,24.0,0,0
32869,46080,15,4,68.0,0,1
32870,12602,4,3,47.0,0,0
32871,6225,3,2,44.0,0,3
32872,14159,4,2,26.0,0,3
32873,9832,5,4,66.0,0,0
32874,23331,7,4,32.0,1,2
32875,11643,4,3,60.0,1,2
32876,11916,5,3,47.0,1,2
32877,11625,4,4,31.0,0,0
32878,22884,7,3,31.0,0,1
32879,6427,3,2,30.0,0,3
32880,22082,7,4,26.0,0,1
32881,10575,3,2,37.0,0,3
32882,8742,2,2,54.0,0,3
32883,6193,2,2,27.0,1,2
32884,5433,3,3,49.0,0,3
32885,3836,1,1,42.0,1,3
32886,13911,5,3,59.0,0,0
32888,24341,8,3,53.0,1,2
32889,8392,3,2,53.0,0,3
32890,19767,5,3,52.0,1,2
32891,16341,6,4,56.0,0,0
32892,1685,1,1,68.0,0,3
32893,22337,7,3,25.0,0,1
32894,26229,8,3,45.0,0,1
32895,17135,9,4,57.0,0,1
32896,16130,4,3,53.0,0,0
32897,28129,10,4,33.0,0,1
32898,16731,8,4,36.0,0,1
32899,22579,5,3,38.0,0,0
32900,11801,4,3,24.0,0,0
32901,4367,3,3,66.0,0,3
32902,10604,3,3,61.0,0,0
32903,15425,5,3,57.0,0,0
32904,9426,4,3,57.0,0,0
32905,9802,5,2,34.0,1,2
32906,13908,8,3,28.0,1,2
32907,1528,2,2,31.0,0,3
32908,32149,12,4,53.0,0,1
32909,13751,4,3,48.0,1,2
32910,6443,3,2,38.0,0,3
32911,6261,3,2,21.0,0,3
32912,13265,4,2,60.0,0,3
32913,3122,3,2,61.0,0,3
32914,8044,3,2,61.0,0,3
32915,14060,5,4,50.0,0,0
32916,4935,3,2,42.0,0,3
32917,15336,4,3,21.0,0,0
32918,12592,3,3,29.0,0,0
32919,23292,9,3,57.0,0,1
32920,12457,6,2,47.0,1,2
32921,21270,5,3,54.0,0,0
32922,18815,6,3,64.0,1,2
32923,13131,3,3,65.0,0,0
32924,20547,6,2,56.0,0,0
32925,19279,7,4,31.0,0,1
32926,12565,4,2,58.0,0,3
32927,20612,7,3,62.0,0,1
32928,18699,7,4,25.0,0,1
32929,20669,6,3,60.0,0,1
32930,12233,8,3,26.0,0,0
32931,6408,2,2,46.0,0,3
32932,11502,5,3,19.0,0,0
32933,13128,3,2,54.0,1,2
32934,12439,4,3,54.0,0,0
32935,5841,3,2,23.0,0,3
32936,14351,5,3,42.0,0,0
32937,21865,7,4,39.0,0,1
32938,24651,7,4,41.0,0,1
32939,8280,4,3,30.0,1,2
32940,18315,4,3,51.0,0,0
32941,16016,6,4,62.0,0,0
32942,20476,6,3,56.0,0,0
32943,7143,3,2,65.0,0,3
32944,11147,5,2,26.0,0,0
32945,18686,5,3,60.0,0,0
32946,15071,5,3,66.0,0,0
32947,6614,3,2,22.0,0,3
32948,931,1,1,18.0,0,3
32949,24485,7,4,68.0,0,1
32950,10318,5,3,61.0,0,0
32951,14310,4,4,55.0,0,0
32952,14689,5,3,24.0,0,0
32953,1697,2,2,29.0,0,3
32954,12740,5,3,21.0,1,2
32955,1193,1,1,66.0,0,3
32956,19617,6,3,56.0,0,0
32957,7048,2,1,54.0,1,3
32958,32875,12,4,30.0,1,1
32959,24161,7,3,36.0,0,1
32960,13773,5,3,68.0,0,0
32961,17707,7,2,59.0,0,0
32962,15180,5,3,66.0,0,0
32963,15056,7,3,36.0,0,0
32964,11321,4,3,56.0,0,0
32965,11928,6,3,25.0,0,0
32966,10004,5,3,45.0,0,0
32967,11060,4,2,66.0,1,2
32968,20874,7,4,51.0,0,1
32969,23259,9,4,54.0,1,1
32970,17214,7,4,26.0,0,1
32971,30897,9,4,23.0,1,1
32972,12969,4,3,56.0,0,0
32973,11219,4,3,38.0,0,0
32974,13848,5,2,30.0,0,0
32975,13563,6,3,69.0,0,0
32976,16148,6,3,44.0,0,0
32977,16750,8,4,37.0,1,2
32978,7367,4,2,35.0,1,2
32979,17002,7,4,27.0,0,1
32980,4936,2,2,25.0,0,3
32981,21604,8,3,56.0,1,2
32982,8065,3,2,20.0,1,2
32983,1197,2,2,48.0,0,3
32984,10703,3,2,53.0,0,3
32985,17670,5,2,59.0,0,0
32986,24392,9,4,22.0,0,1
32987,27466,11,4,51.0,0,1
32988,10081,3,2,52.0,0,3
32989,5943,2,2,34.0,0,3
32990,16914,5,4,68.0,0,0
32991,11159,4,2,56.0,1,2
32992,10060,4,2,40.0,0,3
32993,4085,2,2,60.0,1,2
32994,19318,5,3,30.0,1,2
32995,3745,2,2,18.0,0,3
32996,12236,4,2,26.0,0,3
32997,12584,4,3,45.0,0,0
32998,8778,5,4,35.0,0,0
32999,17069,6,4,47.0,0,0
33000,13798,5,3,61.0,0,0
33001,25805,7,3,61.0,1,2
33002,23844,8,2,29.0,0,1
33003,26265,8,3,63.0,1,1
33004,17140,7,4,70.0,0,1
33005,18156,5,3,47.0,0,0
33006,7558,5,3,25.0,0,0
33007,14614,5,3,39.0,0,0
33008,16998,7,4,20.0,1,2
33009,18809,5,2,47.0,0,0
33010,11971,4,3,46.0,0,0
33011,4587,1,1,29.0,0,3
33012,15789,5,4,52.0,0,0
33013,7492,2,2,25.0,0,3
33014,21745,6,3,69.0,0,1
33015,17748,6,3,48.0,0,0
33016,23700,9,4,27.0,0,1
33017,13407,5,2,26.0,0,0
33018,13928,4,4,36.0,0,0
33019,3867,3,3,38.0,0,3
33020,7040,3,3,29.0,0,0
33021,12622,7,4,43.0,0,0
33022,18282,7,3,33.0,0,0
33023,13268,3,3,25.0,0,0
33024,17318,6,4,30.0,0,0
33025,24098,7,4,36.0,0,1
33026,28611,9,3,61.0,0,1
33027,7775,2,2,63.0,0,3
33028,8556,3,1,41.0,0,3
33029,13136,6,4,67.0,0,0
33030,20334,7,4,41.0,0,1
33031,15600,5,2,41.0,0,0
33032,13326,5,3,34.0,0,0
33033,7864,3,3,24.0,0,0
33034,6481,3,2,67.0,1,2
33035,13451,5,3,25.0,0,0
33036,10980,4,3,57.0,1,2
33037,4734,2,1,56.0,0,3
33038,17422,6,3,40.0,1,2
33039,20421,6,4,59.0,1,2
33040,23323,8,3,48.0,1,2
33041,13104,5,2,46.0,0,0
33042,10874,7,4,67.0,0,0
33043,11170,3,2,43.0,0,3
33044,7869,4,3,53.0,0,0
33045,12437,6,3,70.0,0,0
33046,27361,8,4,43.0,1,1
33047,19152,7,4,34.0,1,2
33048,23472,9,3,56.0,0,1
33049,16690,6,3,51.0,0,0
33050,15944,6,4,41.0,0,0
33051,13707,4,3,52.0,0,0
33052,9483,5,4,70.0,0,0
33053,7347,2,2,27.0,0,3
33054,21238,7,4,65.0,0,1
33055,1144,1,1,21.0,1,3
33056,15098,5,4,68.0,0,0
33057,17475,8,4,69.0,0,1
33058,9768,4,2,39.0,0,3
33059,14216,8,4,47.0,0,1
33060,5887,3,3,40.0,1,2
33061,5920,3,3,56.0,1,2
33062,10897,3,1,62.0,0,3
33063,8581,3,3,68.0,0,0
33064,15024,6,4,33.0,0,0
33065,13124,5,4,65.0,0,0
33066,16527,4,3,35.0,0,0
33067,23666,9,3,23.0,0,1
33068,23868,8,3,48.0,0,1
33069,16719,6,3,35.0,1,2
33070,11989,4,4,56.0,0,0
33071,9900,6,3,30.0,0,0
33072,1133,2,2,32.0,0,3
33073,18039,7,3,39.0,1,2
33074,12737,5,2,55.0,0,0
33075,13798,5,3,67.0,0,0
33076,15198,5,3,66.0,0,0
33077,4098,2,2,28.0,0,3
33078,14722,7,4,60.0,0,1
33079,21696,8,4,34.0,1,2
33080,21759,9,4,26.0,1,1
33081,16858,7,3,60.0,0,0
33082,11841,5,4,66.0,0,0
33083,6143,2,2,24.0,0,3
33084,20607,6,3,37.0,1,2
33085,19420,6,3,55.0,0,0
33086,9404,4,3,42.0,1,2
33087,19234,5,2,27.0,0,0
33088,12559,4,2,43.0,0,3
33089,13808,7,3,32.0,1,2
33090,11165,7,2,34.0,0,0
33091,1557,1,1,40.0,1,3
33092,6635,2,2,36.0,0,3
33093,10724,4,3,59.0,0,0
33094,10382,4,3,33.0,0,0
33095,11080,4,2,40.0,0,3
33096,13027,7,4,34.0,0,0
33097,9889,4,3,44.0,0,0
33098,21556,5,3,59.0,0,0
33099,10236,7,3,44.0,0,0
33101,14879,4,3,57.0,1,2
33102,20025,8,4,23.0,1,2
33103,13748,5,2,49.0,1,2
33104,13906,6,3,29.0,0,0
33105,8721,2,1,46.0,0,3
33106,2975,1,1,45.0,0,3
33107,29326,9,3,47.0,1,1
33108,19821,7,4,36.0,0,1
33109,7806,5,4,34.0,0,0
33110,13639,5,3,44.0,0,0
33111,11603,3,3,42.0,0,0
33112,8242,3,3,20.0,0,0
33113,18578,5,3,41.0,0,0
33114,5451,3,2,43.0,0,3
33115,16261,6,4,20.0,0,0
33116,2758,2,2,44.0,0,3
33117,7298,2,2,27.0,0,3
33118,37473,12,3,22.0,0,1
33119,18115,7,4,32.0,0,1
33120,11406,4,2,66.0,0,3
33121,9285,3,1,66.0,0,3
33122,19304,6,3,45.0,0,0
33123,26064,8,4,52.0,0,1
33124,12552,5,3,59.0,0,0
33125,8669,3,3,69.0,0,0
33126,16448,5,3,37.0,0,0
33127,18305,7,3,70.0,0,1
33128,14376,5,3,26.0,0,0
33129,14372,6,3,54.0,0,0
33130,16379,7,4,40.0,0,1
33131,20434,7,3,63.0,0,1
33132,10618,4,3,64.0,1,2
33133,8021,3,2,32.0,0,3
33134,7306,3,2,52.0,1,2
33135,12736,5,4,70.0,0,0
33136,12929,4,3,27.0,0,0
33137,19040,7,4,23.0,0,1
33138,36400,12,4,27.0,0,1
33139,18055,6,2,69.0,0,0
33140,3699,2,2,54.0,0,3
33141,12933,4,3,31.0,0,0
33142,9831,4,3,52.0,0,0
33143,26034,7,4,44.0,1,1
33144,19176,6,4,18.0,0,0
33145,18534,7,3,55.0,0,1
33146,21192,7,3,70.0,0,1
33147,12097,6,3,61.0,1,2
33148,15553,5,4,34.0,0,0
33149,16016,6,4,65.0,1,2
33150,10824,4,3,56.0,1,2
33151,8675,4,3,36.0,0,0
33152,16021,6,3,50.0,0,0
33153,3429,2,1,39.0,0,3
33154,18579,5,2,31.0,1,2
33155,13947,6,2,37.0,0,0
33156,16689,6,4,63.0,0,0
33157,10422,4,3,42.0,0,0
33158,13417,7,4,25.0,0,0
33159,8158,2,2,30.0,0,3
33160,4684,3,2,50.0,1,2
33161,10812,5,2,64.0,1,2
33162,9630,3,2,30.0,0,3
33163,36338,11,4,44.0,0,1
33164,19417,5,3,43.0,0,0
33165,10188,3,2,23.0,0,3
33166,3931,1,1,24.0,0,3
33167,23102,9,4,24.0,0,1
33168,4456,2,2,47.0,1,2
33169,15450,4,3,24.0,0,0
33170,10873,4,3,19.0,0,0
33171,4831,4,3,43.0,0,0
33172,13555,5,2,65.0,0,0
33173,5483,2,2,55.0,0,3
33174,3890,3,3,46.0,0,3
33175,30712,10,4,63.0,0,1
33176,20727,7,3,24.0,0,1
33177,11089,5,3,22.0,0,0
33178,5413,3,3,30.0,0,0
33180,17007,6,4,24.0,0,0
33181,5653,2,2,38.0,0,3
33182,10902,6,4,58.0,0,0
33183,11709,6,3,19.0,0,0
33184,14326,4,3,20.0,1,2
33185,11120,3,2,51.0,0,3
33186,10936,5,4,70.0,0,0
33187,12818,5,4,29.0,0,0
33188,16634,5,4,63.0,1,2
33189,5552,3,3,41.0,0,0
33190,15329,6,4,53.0,0,0
33191,7818,3,3,64.0,0,0
33192,29817,9,4,41.0,0,1
33193,37303,9,4,55.0,0,1
33194,11983,4,2,38.0,1,2
33195,5860,3,3,64.0,1,2
33196,10091,5,3,43.0,1,2
33197,15630,5,2,38.0,0,0
33198,27737,11,4,38.0,1,1
33199,21332,7,2,47.0,0,0
33200,7108,2,1,46.0,0,3
33201,14546,5,3,65.0,0,0
33202,9637,5,2,42.0,0,3
33203,22045,6,3,70.0,0,1
33204,1649,2,2,36.0,0,3
33205,9125,3,3,32.0,0,0
33206,24536,8,3,62.0,0,1
33207,12429,4,2,20.0,0,3
33208,15403,4,2,45.0,0,3
